ct_id,time_period,color
17031010100,10:00 - 10:30,yellow
17031010100,6:00 - 6:30,lime
17031010100,6:30 - 7:00,lime
17031010100,7:00 - 7:30,yellow
17031010100,7:30 - 8:00,yellow
17031010100,8:00 - 8:30,yellow
17031010100,8:30 - 9:00,yellow
17031010100,9:00 - 9:30,lime
17031010100,9:30 - 10:00,yellow
17031010201,10:00 - 10:30,lime
17031010201,6:00 - 6:30,lime
17031010201,6:30 - 7:00,lime
17031010201,7:00 - 7:30,yellow
17031010201,7:30 - 8:00,yellow
17031010201,8:00 - 8:30,yellow
17031010201,8:30 - 9:00,lime
17031010201,9:00 - 9:30,lime
17031010201,9:30 - 10:00,lime
17031010202,10:00 - 10:30,yellow
17031010202,6:00 - 6:30,lime
17031010202,6:30 - 7:00,lime
17031010202,7:00 - 7:30,yellow
17031010202,7:30 - 8:00,yellow
17031010202,8:00 - 8:30,yellow
17031010202,8:30 - 9:00,yellow
17031010202,9:00 - 9:30,yellow
17031010202,9:30 - 10:00,yellow
17031010300,10:00 - 10:30,lime
17031010300,6:00 - 6:30,lime
17031010300,6:30 - 7:00,lime
17031010300,7:00 - 7:30,lime
17031010300,7:30 - 8:00,lime
17031010300,8:00 - 8:30,yellow
17031010300,8:30 - 9:00,lime
17031010300,9:00 - 9:30,lime
17031010300,9:30 - 10:00,lime
17031010400,10:00 - 10:30,lime
17031010400,6:00 - 6:30,lime
17031010400,6:30 - 7:00,lime
17031010400,7:00 - 7:30,lime
17031010400,7:30 - 8:00,yellow
17031010400,8:00 - 8:30,yellow
17031010400,8:30 - 9:00,yellow
17031010400,9:00 - 9:30,lime
17031010400,9:30 - 10:00,lime
17031010501,10:00 - 10:30,lime
17031010501,6:00 - 6:30,lime
17031010501,6:30 - 7:00,lime
17031010501,7:00 - 7:30,lime
17031010501,7:30 - 8:00,yellow
17031010501,8:00 - 8:30,lime
17031010501,8:30 - 9:00,lime
17031010501,9:00 - 9:30,lime
17031010501,9:30 - 10:00,lime
17031010502,10:00 - 10:30,green
17031010502,6:00 - 6:30,green
17031010502,6:30 - 7:00,green
17031010502,7:00 - 7:30,green
17031010502,7:30 - 8:00,lime
17031010502,8:00 - 8:30,lime
17031010502,8:30 - 9:00,green
17031010502,9:00 - 9:30,lime
17031010502,9:30 - 10:00,green
17031010503,10:00 - 10:30,lime
17031010503,6:00 - 6:30,green
17031010503,6:30 - 7:00,lime
17031010503,7:00 - 7:30,yellow
17031010503,7:30 - 8:00,lime
17031010503,8:00 - 8:30,lime
17031010503,8:30 - 9:00,lime
17031010503,9:00 - 9:30,lime
17031010503,9:30 - 10:00,green
17031010600,10:00 - 10:30,yellow
17031010600,6:00 - 6:30,lime
17031010600,6:30 - 7:00,lime
17031010600,7:00 - 7:30,yellow
17031010600,7:30 - 8:00,yellow
17031010600,8:00 - 8:30,yellow
17031010600,8:30 - 9:00,yellow
17031010600,9:00 - 9:30,yellow
17031010600,9:30 - 10:00,yellow
17031010701,10:00 - 10:30,lime
17031010701,6:00 - 6:30,green
17031010701,6:30 - 7:00,green
17031010701,7:00 - 7:30,green
17031010701,7:30 - 8:00,green
17031010701,8:00 - 8:30,lime
17031010701,8:30 - 9:00,lime
17031010701,9:00 - 9:30,lime
17031010701,9:30 - 10:00,lime
17031010702,10:00 - 10:30,lime
17031010702,6:00 - 6:30,lime
17031010702,6:30 - 7:00,lime
17031010702,7:00 - 7:30,lime
17031010702,7:30 - 8:00,yellow
17031010702,8:00 - 8:30,lime
17031010702,8:30 - 9:00,yellow
17031010702,9:00 - 9:30,yellow
17031010702,9:30 - 10:00,yellow
17031020100,10:00 - 10:30,lime
17031020100,6:00 - 6:30,lime
17031020100,6:30 - 7:00,lime
17031020100,7:00 - 7:30,lime
17031020100,7:30 - 8:00,lime
17031020100,8:00 - 8:30,lime
17031020100,8:30 - 9:00,lime
17031020100,9:00 - 9:30,lime
17031020100,9:30 - 10:00,lime
17031020200,10:00 - 10:30,lime
17031020200,6:00 - 6:30,lime
17031020200,6:30 - 7:00,lime
17031020200,7:00 - 7:30,lime
17031020200,7:30 - 8:00,lime
17031020200,8:00 - 8:30,lime
17031020200,8:30 - 9:00,lime
17031020200,9:00 - 9:30,lime
17031020200,9:30 - 10:00,lime
17031020301,10:00 - 10:30,lime
17031020301,6:00 - 6:30,green
17031020301,6:30 - 7:00,lime
17031020301,7:00 - 7:30,green
17031020301,7:30 - 8:00,lime
17031020301,8:00 - 8:30,lime
17031020301,8:30 - 9:00,lime
17031020301,9:00 - 9:30,lime
17031020301,9:30 - 10:00,lime
17031020302,10:00 - 10:30,lime
17031020302,6:00 - 6:30,lime
17031020302,6:30 - 7:00,lime
17031020302,7:00 - 7:30,lime
17031020302,7:30 - 8:00,lime
17031020302,8:00 - 8:30,lime
17031020302,8:30 - 9:00,lime
17031020302,9:00 - 9:30,lime
17031020302,9:30 - 10:00,lime
17031020400,10:00 - 10:30,lime
17031020400,6:00 - 6:30,lime
17031020400,6:30 - 7:00,lime
17031020400,7:00 - 7:30,lime
17031020400,7:30 - 8:00,lime
17031020400,8:00 - 8:30,lime
17031020400,8:30 - 9:00,yellow
17031020400,9:00 - 9:30,lime
17031020400,9:30 - 10:00,lime
17031020500,10:00 - 10:30,lime
17031020500,6:00 - 6:30,lime
17031020500,6:30 - 7:00,yellow
17031020500,7:00 - 7:30,yellow
17031020500,7:30 - 8:00,yellow
17031020500,8:00 - 8:30,lime
17031020500,8:30 - 9:00,lime
17031020500,9:00 - 9:30,lime
17031020500,9:30 - 10:00,lime
17031020601,10:00 - 10:30,lime
17031020601,6:00 - 6:30,lime
17031020601,6:30 - 7:00,lime
17031020601,7:00 - 7:30,lime
17031020601,7:30 - 8:00,lime
17031020601,8:00 - 8:30,lime
17031020601,8:30 - 9:00,lime
17031020601,9:00 - 9:30,lime
17031020601,9:30 - 10:00,lime
17031020602,10:00 - 10:30,lime
17031020602,6:00 - 6:30,lime
17031020602,6:30 - 7:00,lime
17031020602,7:00 - 7:30,lime
17031020602,7:30 - 8:00,lime
17031020602,8:00 - 8:30,lime
17031020602,8:30 - 9:00,lime
17031020602,9:00 - 9:30,green
17031020602,9:30 - 10:00,green
17031020701,10:00 - 10:30,green
17031020701,6:00 - 6:30,green
17031020701,6:30 - 7:00,green
17031020701,7:00 - 7:30,lime
17031020701,7:30 - 8:00,lime
17031020701,8:00 - 8:30,lime
17031020701,8:30 - 9:00,lime
17031020701,9:00 - 9:30,green
17031020701,9:30 - 10:00,green
17031020702,10:00 - 10:30,lime
17031020702,6:00 - 6:30,lime
17031020702,6:30 - 7:00,lime
17031020702,7:00 - 7:30,lime
17031020702,7:30 - 8:00,yellow
17031020702,8:00 - 8:30,yellow
17031020702,8:30 - 9:00,lime
17031020702,9:00 - 9:30,lime
17031020702,9:30 - 10:00,lime
17031020801,10:00 - 10:30,lime
17031020801,6:00 - 6:30,green
17031020801,6:30 - 7:00,lime
17031020801,7:00 - 7:30,lime
17031020801,7:30 - 8:00,lime
17031020801,8:00 - 8:30,yellow
17031020801,8:30 - 9:00,yellow
17031020801,9:00 - 9:30,lime
17031020801,9:30 - 10:00,lime
17031020802,10:00 - 10:30,lime
17031020802,6:00 - 6:30,lime
17031020802,6:30 - 7:00,yellow
17031020802,7:00 - 7:30,yellow
17031020802,7:30 - 8:00,yellow
17031020802,8:00 - 8:30,yellow
17031020802,8:30 - 9:00,yellow
17031020802,9:00 - 9:30,yellow
17031020802,9:30 - 10:00,lime
17031020901,10:00 - 10:30,lime
17031020901,6:00 - 6:30,lime
17031020901,6:30 - 7:00,lime
17031020901,7:00 - 7:30,yellow
17031020901,7:30 - 8:00,lime
17031020901,8:00 - 8:30,yellow
17031020901,8:30 - 9:00,lime
17031020901,9:00 - 9:30,lime
17031020901,9:30 - 10:00,lime
17031020902,10:00 - 10:30,lime
17031020902,6:00 - 6:30,lime
17031020902,6:30 - 7:00,lime
17031020902,7:00 - 7:30,lime
17031020902,7:30 - 8:00,lime
17031020902,8:00 - 8:30,lime
17031020902,8:30 - 9:00,lime
17031020902,9:00 - 9:30,lime
17031020902,9:30 - 10:00,lime
17031030101,10:00 - 10:30,lime
17031030101,6:00 - 6:30,lime
17031030101,6:30 - 7:00,lime
17031030101,7:00 - 7:30,lime
17031030101,7:30 - 8:00,lime
17031030101,8:00 - 8:30,lime
17031030101,8:30 - 9:00,lime
17031030101,9:00 - 9:30,lime
17031030101,9:30 - 10:00,lime
17031030102,10:00 - 10:30,lime
17031030102,6:00 - 6:30,lime
17031030102,6:30 - 7:00,lime
17031030102,7:00 - 7:30,lime
17031030102,7:30 - 8:00,lime
17031030102,8:00 - 8:30,lime
17031030102,8:30 - 9:00,lime
17031030102,9:00 - 9:30,lime
17031030102,9:30 - 10:00,lime
17031030103,10:00 - 10:30,lime
17031030103,6:00 - 6:30,green
17031030103,6:30 - 7:00,green
17031030103,7:00 - 7:30,lime
17031030103,7:30 - 8:00,lime
17031030103,8:00 - 8:30,green
17031030103,8:30 - 9:00,lime
17031030103,9:00 - 9:30,lime
17031030103,9:30 - 10:00,green
17031030104,10:00 - 10:30,green
17031030104,6:00 - 6:30,green
17031030104,6:30 - 7:00,green
17031030104,7:00 - 7:30,green
17031030104,7:30 - 8:00,green
17031030104,8:00 - 8:30,green
17031030104,8:30 - 9:00,green
17031030104,9:00 - 9:30,green
17031030104,9:30 - 10:00,green
17031030200,10:00 - 10:30,yellow
17031030200,6:00 - 6:30,yellow
17031030200,6:30 - 7:00,lime
17031030200,7:00 - 7:30,yellow
17031030200,7:30 - 8:00,yellow
17031030200,8:00 - 8:30,yellow
17031030200,8:30 - 9:00,yellow
17031030200,9:00 - 9:30,yellow
17031030200,9:30 - 10:00,yellow
17031030300,10:00 - 10:30,lime
17031030300,6:00 - 6:30,lime
17031030300,6:30 - 7:00,lime
17031030300,7:00 - 7:30,lime
17031030300,7:30 - 8:00,lime
17031030300,8:00 - 8:30,lime
17031030300,8:30 - 9:00,lime
17031030300,9:00 - 9:30,yellow
17031030300,9:30 - 10:00,lime
17031030400,10:00 - 10:30,lime
17031030400,6:00 - 6:30,lime
17031030400,6:30 - 7:00,green
17031030400,7:00 - 7:30,lime
17031030400,7:30 - 8:00,lime
17031030400,8:00 - 8:30,lime
17031030400,8:30 - 9:00,lime
17031030400,9:00 - 9:30,lime
17031030400,9:30 - 10:00,lime
17031030500,10:00 - 10:30,yellow
17031030500,6:00 - 6:30,yellow
17031030500,6:30 - 7:00,yellow
17031030500,7:00 - 7:30,orange
17031030500,7:30 - 8:00,yellow
17031030500,8:00 - 8:30,orange
17031030500,8:30 - 9:00,orange
17031030500,9:00 - 9:30,yellow
17031030500,9:30 - 10:00,yellow
17031030601,10:00 - 10:30,lime
17031030601,6:00 - 6:30,green
17031030601,6:30 - 7:00,green
17031030601,7:00 - 7:30,lime
17031030601,7:30 - 8:00,lime
17031030601,8:00 - 8:30,lime
17031030601,8:30 - 9:00,lime
17031030601,9:00 - 9:30,green
17031030601,9:30 - 10:00,green
17031030603,10:00 - 10:30,lime
17031030603,6:00 - 6:30,lime
17031030603,6:30 - 7:00,lime
17031030603,7:00 - 7:30,lime
17031030603,7:30 - 8:00,lime
17031030603,8:00 - 8:30,lime
17031030603,8:30 - 9:00,lime
17031030603,9:00 - 9:30,lime
17031030603,9:30 - 10:00,green
17031030604,10:00 - 10:30,green
17031030604,6:00 - 6:30,green
17031030604,6:30 - 7:00,green
17031030604,7:00 - 7:30,green
17031030604,7:30 - 8:00,green
17031030604,8:00 - 8:30,green
17031030604,8:30 - 9:00,green
17031030604,9:00 - 9:30,green
17031030604,9:30 - 10:00,green
17031030701,10:00 - 10:30,green
17031030701,6:00 - 6:30,green
17031030701,6:30 - 7:00,green
17031030701,7:00 - 7:30,green
17031030701,7:30 - 8:00,green
17031030701,8:00 - 8:30,green
17031030701,8:30 - 9:00,green
17031030701,9:00 - 9:30,green
17031030701,9:30 - 10:00,green
17031030702,10:00 - 10:30,green
17031030702,6:00 - 6:30,green
17031030702,6:30 - 7:00,green
17031030702,7:00 - 7:30,green
17031030702,7:30 - 8:00,green
17031030702,8:00 - 8:30,green
17031030702,8:30 - 9:00,green
17031030702,9:00 - 9:30,green
17031030702,9:30 - 10:00,green
17031030703,10:00 - 10:30,lime
17031030703,6:00 - 6:30,lime
17031030703,6:30 - 7:00,lime
17031030703,7:00 - 7:30,lime
17031030703,7:30 - 8:00,lime
17031030703,8:00 - 8:30,lime
17031030703,8:30 - 9:00,lime
17031030703,9:00 - 9:30,lime
17031030703,9:30 - 10:00,lime
17031030706,10:00 - 10:30,lime
17031030706,6:00 - 6:30,green
17031030706,6:30 - 7:00,lime
17031030706,7:00 - 7:30,lime
17031030706,7:30 - 8:00,lime
17031030706,8:00 - 8:30,lime
17031030706,8:30 - 9:00,lime
17031030706,9:00 - 9:30,lime
17031030706,9:30 - 10:00,lime
17031030800,10:00 - 10:30,lime
17031030800,6:00 - 6:30,lime
17031030800,6:30 - 7:00,lime
17031030800,7:00 - 7:30,lime
17031030800,7:30 - 8:00,yellow
17031030800,8:00 - 8:30,yellow
17031030800,8:30 - 9:00,yellow
17031030800,9:00 - 9:30,yellow
17031030800,9:30 - 10:00,lime
17031030900,10:00 - 10:30,lime
17031030900,6:00 - 6:30,lime
17031030900,6:30 - 7:00,lime
17031030900,7:00 - 7:30,lime
17031030900,7:30 - 8:00,lime
17031030900,8:00 - 8:30,lime
17031030900,8:30 - 9:00,lime
17031030900,9:00 - 9:30,lime
17031030900,9:30 - 10:00,lime
17031031000,10:00 - 10:30,lime
17031031000,6:00 - 6:30,lime
17031031000,6:30 - 7:00,yellow
17031031000,7:00 - 7:30,lime
17031031000,7:30 - 8:00,yellow
17031031000,8:00 - 8:30,yellow
17031031000,8:30 - 9:00,lime
17031031000,9:00 - 9:30,lime
17031031000,9:30 - 10:00,lime
17031031100,10:00 - 10:30,yellow
17031031100,6:00 - 6:30,lime
17031031100,6:30 - 7:00,yellow
17031031100,7:00 - 7:30,yellow
17031031100,7:30 - 8:00,yellow
17031031100,8:00 - 8:30,orange
17031031100,8:30 - 9:00,yellow
17031031100,9:00 - 9:30,yellow
17031031100,9:30 - 10:00,yellow
17031031200,10:00 - 10:30,yellow
17031031200,6:00 - 6:30,lime
17031031200,6:30 - 7:00,lime
17031031200,7:00 - 7:30,yellow
17031031200,7:30 - 8:00,yellow
17031031200,8:00 - 8:30,yellow
17031031200,8:30 - 9:00,lime
17031031200,9:00 - 9:30,yellow
17031031200,9:30 - 10:00,lime
17031031300,10:00 - 10:30,lime
17031031300,6:00 - 6:30,lime
17031031300,6:30 - 7:00,lime
17031031300,7:00 - 7:30,lime
17031031300,7:30 - 8:00,lime
17031031300,8:00 - 8:30,lime
17031031300,8:30 - 9:00,lime
17031031300,9:00 - 9:30,lime
17031031300,9:30 - 10:00,lime
17031031400,10:00 - 10:30,yellow
17031031400,6:00 - 6:30,yellow
17031031400,6:30 - 7:00,yellow
17031031400,7:00 - 7:30,yellow
17031031400,7:30 - 8:00,orange
17031031400,8:00 - 8:30,orange
17031031400,8:30 - 9:00,orange
17031031400,9:00 - 9:30,yellow
17031031400,9:30 - 10:00,yellow
17031031501,10:00 - 10:30,lime
17031031501,6:00 - 6:30,lime
17031031501,6:30 - 7:00,lime
17031031501,7:00 - 7:30,yellow
17031031501,7:30 - 8:00,lime
17031031501,8:00 - 8:30,yellow
17031031501,8:30 - 9:00,yellow
17031031501,9:00 - 9:30,yellow
17031031501,9:30 - 10:00,lime
17031031502,10:00 - 10:30,lime
17031031502,6:00 - 6:30,lime
17031031502,6:30 - 7:00,lime
17031031502,7:00 - 7:30,yellow
17031031502,7:30 - 8:00,yellow
17031031502,8:00 - 8:30,yellow
17031031502,8:30 - 9:00,yellow
17031031502,9:00 - 9:30,yellow
17031031502,9:30 - 10:00,yellow
17031031700,10:00 - 10:30,yellow
17031031700,6:00 - 6:30,yellow
17031031700,6:30 - 7:00,yellow
17031031700,7:00 - 7:30,yellow
17031031700,7:30 - 8:00,yellow
17031031700,8:00 - 8:30,yellow
17031031700,8:30 - 9:00,yellow
17031031700,9:00 - 9:30,yellow
17031031700,9:30 - 10:00,yellow
17031031800,10:00 - 10:30,lime
17031031800,6:00 - 6:30,green
17031031800,6:30 - 7:00,lime
17031031800,7:00 - 7:30,lime
17031031800,7:30 - 8:00,lime
17031031800,8:00 - 8:30,lime
17031031800,8:30 - 9:00,lime
17031031800,9:00 - 9:30,green
17031031800,9:30 - 10:00,green
17031031900,10:00 - 10:30,green
17031031900,6:00 - 6:30,green
17031031900,6:30 - 7:00,green
17031031900,7:00 - 7:30,lime
17031031900,7:30 - 8:00,lime
17031031900,8:00 - 8:30,lime
17031031900,8:30 - 9:00,lime
17031031900,9:00 - 9:30,lime
17031031900,9:30 - 10:00,green
17031032100,10:00 - 10:30,orange
17031032100,6:00 - 6:30,yellow
17031032100,6:30 - 7:00,orange
17031032100,7:00 - 7:30,orange
17031032100,7:30 - 8:00,orange
17031032100,8:00 - 8:30,red
17031032100,8:30 - 9:00,orange
17031032100,9:00 - 9:30,orange
17031032100,9:30 - 10:00,red
17031040100,10:00 - 10:30,yellow
17031040100,6:00 - 6:30,lime
17031040100,6:30 - 7:00,yellow
17031040100,7:00 - 7:30,yellow
17031040100,7:30 - 8:00,yellow
17031040100,8:00 - 8:30,orange
17031040100,8:30 - 9:00,yellow
17031040100,9:00 - 9:30,yellow
17031040100,9:30 - 10:00,yellow
17031040201,10:00 - 10:30,lime
17031040201,6:00 - 6:30,lime
17031040201,6:30 - 7:00,lime
17031040201,7:00 - 7:30,yellow
17031040201,7:30 - 8:00,yellow
17031040201,8:00 - 8:30,yellow
17031040201,8:30 - 9:00,yellow
17031040201,9:00 - 9:30,yellow
17031040201,9:30 - 10:00,lime
17031040202,10:00 - 10:30,lime
17031040202,6:00 - 6:30,lime
17031040202,6:30 - 7:00,lime
17031040202,7:00 - 7:30,yellow
17031040202,7:30 - 8:00,yellow
17031040202,8:00 - 8:30,lime
17031040202,8:30 - 9:00,lime
17031040202,9:00 - 9:30,yellow
17031040202,9:30 - 10:00,lime
17031040300,10:00 - 10:30,lime
17031040300,6:00 - 6:30,green
17031040300,6:30 - 7:00,lime
17031040300,7:00 - 7:30,lime
17031040300,7:30 - 8:00,lime
17031040300,8:00 - 8:30,lime
17031040300,8:30 - 9:00,lime
17031040300,9:00 - 9:30,green
17031040300,9:30 - 10:00,lime
17031040401,10:00 - 10:30,lime
17031040401,6:00 - 6:30,lime
17031040401,6:30 - 7:00,lime
17031040401,7:00 - 7:30,lime
17031040401,7:30 - 8:00,lime
17031040401,8:00 - 8:30,lime
17031040401,8:30 - 9:00,lime
17031040401,9:00 - 9:30,lime
17031040401,9:30 - 10:00,lime
17031040402,10:00 - 10:30,lime
17031040402,6:00 - 6:30,lime
17031040402,6:30 - 7:00,lime
17031040402,7:00 - 7:30,lime
17031040402,7:30 - 8:00,lime
17031040402,8:00 - 8:30,lime
17031040402,8:30 - 9:00,lime
17031040402,9:00 - 9:30,lime
17031040402,9:30 - 10:00,lime
17031040600,10:00 - 10:30,lime
17031040600,6:00 - 6:30,lime
17031040600,6:30 - 7:00,lime
17031040600,7:00 - 7:30,lime
17031040600,7:30 - 8:00,lime
17031040600,8:00 - 8:30,lime
17031040600,8:30 - 9:00,lime
17031040600,9:00 - 9:30,lime
17031040600,9:30 - 10:00,lime
17031040700,10:00 - 10:30,green
17031040700,6:00 - 6:30,green
17031040700,6:30 - 7:00,green
17031040700,7:00 - 7:30,green
17031040700,7:30 - 8:00,green
17031040700,8:00 - 8:30,lime
17031040700,8:30 - 9:00,green
17031040700,9:00 - 9:30,green
17031040700,9:30 - 10:00,green
17031040800,10:00 - 10:30,green
17031040800,6:00 - 6:30,green
17031040800,6:30 - 7:00,green
17031040800,7:00 - 7:30,green
17031040800,7:30 - 8:00,green
17031040800,8:00 - 8:30,green
17031040800,8:30 - 9:00,green
17031040800,9:00 - 9:30,green
17031040800,9:30 - 10:00,green
17031040900,10:00 - 10:30,lime
17031040900,6:00 - 6:30,green
17031040900,6:30 - 7:00,lime
17031040900,7:00 - 7:30,green
17031040900,7:30 - 8:00,lime
17031040900,8:00 - 8:30,lime
17031040900,8:30 - 9:00,lime
17031040900,9:00 - 9:30,lime
17031040900,9:30 - 10:00,lime
17031050100,10:00 - 10:30,green
17031050100,6:00 - 6:30,green
17031050100,6:30 - 7:00,green
17031050100,7:00 - 7:30,green
17031050100,7:30 - 8:00,green
17031050100,8:00 - 8:30,lime
17031050100,8:30 - 9:00,lime
17031050100,9:00 - 9:30,green
17031050100,9:30 - 10:00,green
17031050200,10:00 - 10:30,lime
17031050200,6:00 - 6:30,lime
17031050200,6:30 - 7:00,lime
17031050200,7:00 - 7:30,lime
17031050200,7:30 - 8:00,lime
17031050200,8:00 - 8:30,lime
17031050200,8:30 - 9:00,lime
17031050200,9:00 - 9:30,lime
17031050200,9:30 - 10:00,lime
17031050300,10:00 - 10:30,green
17031050300,6:00 - 6:30,green
17031050300,6:30 - 7:00,green
17031050300,7:00 - 7:30,green
17031050300,7:30 - 8:00,green
17031050300,8:00 - 8:30,green
17031050300,8:30 - 9:00,green
17031050300,9:00 - 9:30,green
17031050300,9:30 - 10:00,green
17031050500,10:00 - 10:30,lime
17031050500,6:00 - 6:30,lime
17031050500,6:30 - 7:00,lime
17031050500,7:00 - 7:30,lime
17031050500,7:30 - 8:00,lime
17031050500,8:00 - 8:30,lime
17031050500,8:30 - 9:00,lime
17031050500,9:00 - 9:30,lime
17031050500,9:30 - 10:00,lime
17031050600,10:00 - 10:30,green
17031050600,6:00 - 6:30,green
17031050600,6:30 - 7:00,green
17031050600,7:00 - 7:30,green
17031050600,7:30 - 8:00,lime
17031050600,8:00 - 8:30,green
17031050600,8:30 - 9:00,lime
17031050600,9:00 - 9:30,green
17031050600,9:30 - 10:00,green
17031050700,10:00 - 10:30,green
17031050700,6:00 - 6:30,green
17031050700,6:30 - 7:00,lime
17031050700,7:00 - 7:30,green
17031050700,7:30 - 8:00,green
17031050700,8:00 - 8:30,green
17031050700,8:30 - 9:00,green
17031050700,9:00 - 9:30,green
17031050700,9:30 - 10:00,green
17031050800,10:00 - 10:30,green
17031050800,6:00 - 6:30,green
17031050800,6:30 - 7:00,green
17031050800,7:00 - 7:30,green
17031050800,7:30 - 8:00,green
17031050800,8:00 - 8:30,green
17031050800,8:30 - 9:00,green
17031050800,9:00 - 9:30,green
17031050800,9:30 - 10:00,green
17031050900,10:00 - 10:30,green
17031050900,6:00 - 6:30,green
17031050900,6:30 - 7:00,green
17031050900,7:00 - 7:30,green
17031050900,7:30 - 8:00,green
17031050900,8:00 - 8:30,green
17031050900,8:30 - 9:00,green
17031050900,9:00 - 9:30,green
17031050900,9:30 - 10:00,green
17031051000,10:00 - 10:30,green
17031051000,6:00 - 6:30,green
17031051000,6:30 - 7:00,green
17031051000,7:00 - 7:30,green
17031051000,7:30 - 8:00,green
17031051000,8:00 - 8:30,green
17031051000,8:30 - 9:00,green
17031051000,9:00 - 9:30,green
17031051000,9:30 - 10:00,green
17031051100,10:00 - 10:30,green
17031051100,6:00 - 6:30,green
17031051100,6:30 - 7:00,green
17031051100,7:00 - 7:30,green
17031051100,7:30 - 8:00,green
17031051100,8:00 - 8:30,green
17031051100,8:30 - 9:00,green
17031051100,9:00 - 9:30,green
17031051100,9:30 - 10:00,green
17031051200,10:00 - 10:30,green
17031051200,6:00 - 6:30,green
17031051200,6:30 - 7:00,green
17031051200,7:00 - 7:30,green
17031051200,7:30 - 8:00,green
17031051200,8:00 - 8:30,green
17031051200,8:30 - 9:00,green
17031051200,9:00 - 9:30,green
17031051200,9:30 - 10:00,green
17031051300,10:00 - 10:30,green
17031051300,6:00 - 6:30,green
17031051300,6:30 - 7:00,green
17031051300,7:00 - 7:30,green
17031051300,7:30 - 8:00,lime
17031051300,8:00 - 8:30,green
17031051300,8:30 - 9:00,green
17031051300,9:00 - 9:30,green
17031051300,9:30 - 10:00,green
17031051400,10:00 - 10:30,green
17031051400,6:00 - 6:30,green
17031051400,6:30 - 7:00,green
17031051400,7:00 - 7:30,green
17031051400,7:30 - 8:00,green
17031051400,8:00 - 8:30,green
17031051400,8:30 - 9:00,green
17031051400,9:00 - 9:30,green
17031051400,9:30 - 10:00,green
17031060100,10:00 - 10:30,lime
17031060100,6:00 - 6:30,green
17031060100,6:30 - 7:00,lime
17031060100,7:00 - 7:30,lime
17031060100,7:30 - 8:00,lime
17031060100,8:00 - 8:30,lime
17031060100,8:30 - 9:00,lime
17031060100,9:00 - 9:30,lime
17031060100,9:30 - 10:00,lime
17031060200,10:00 - 10:30,lime
17031060200,6:00 - 6:30,green
17031060200,6:30 - 7:00,lime
17031060200,7:00 - 7:30,lime
17031060200,7:30 - 8:00,lime
17031060200,8:00 - 8:30,lime
17031060200,8:30 - 9:00,green
17031060200,9:00 - 9:30,lime
17031060200,9:30 - 10:00,lime
17031060300,10:00 - 10:30,green
17031060300,6:00 - 6:30,green
17031060300,6:30 - 7:00,green
17031060300,7:00 - 7:30,lime
17031060300,7:30 - 8:00,green
17031060300,8:00 - 8:30,lime
17031060300,8:30 - 9:00,lime
17031060300,9:00 - 9:30,lime
17031060300,9:30 - 10:00,lime
17031060400,10:00 - 10:30,green
17031060400,6:00 - 6:30,green
17031060400,6:30 - 7:00,green
17031060400,7:00 - 7:30,lime
17031060400,7:30 - 8:00,lime
17031060400,8:00 - 8:30,lime
17031060400,8:30 - 9:00,lime
17031060400,9:00 - 9:30,green
17031060400,9:30 - 10:00,green
17031060500,10:00 - 10:30,green
17031060500,6:00 - 6:30,green
17031060500,6:30 - 7:00,green
17031060500,7:00 - 7:30,green
17031060500,7:30 - 8:00,green
17031060500,8:00 - 8:30,green
17031060500,8:30 - 9:00,green
17031060500,9:00 - 9:30,green
17031060500,9:30 - 10:00,green
17031060800,10:00 - 10:30,yellow
17031060800,6:00 - 6:30,lime
17031060800,6:30 - 7:00,lime
17031060800,7:00 - 7:30,yellow
17031060800,7:30 - 8:00,yellow
17031060800,8:00 - 8:30,yellow
17031060800,8:30 - 9:00,yellow
17031060800,9:00 - 9:30,yellow
17031060800,9:30 - 10:00,yellow
17031060900,10:00 - 10:30,yellow
17031060900,6:00 - 6:30,lime
17031060900,6:30 - 7:00,lime
17031060900,7:00 - 7:30,yellow
17031060900,7:30 - 8:00,yellow
17031060900,8:00 - 8:30,yellow
17031060900,8:30 - 9:00,yellow
17031060900,9:00 - 9:30,yellow
17031060900,9:30 - 10:00,yellow
17031061000,10:00 - 10:30,lime
17031061000,6:00 - 6:30,green
17031061000,6:30 - 7:00,lime
17031061000,7:00 - 7:30,lime
17031061000,7:30 - 8:00,lime
17031061000,8:00 - 8:30,lime
17031061000,8:30 - 9:00,lime
17031061000,9:00 - 9:30,green
17031061000,9:30 - 10:00,lime
17031061100,10:00 - 10:30,lime
17031061100,6:00 - 6:30,green
17031061100,6:30 - 7:00,lime
17031061100,7:00 - 7:30,lime
17031061100,7:30 - 8:00,lime
17031061100,8:00 - 8:30,lime
17031061100,8:30 - 9:00,lime
17031061100,9:00 - 9:30,lime
17031061100,9:30 - 10:00,lime
17031061200,10:00 - 10:30,green
17031061200,6:00 - 6:30,green
17031061200,6:30 - 7:00,green
17031061200,7:00 - 7:30,green
17031061200,7:30 - 8:00,green
17031061200,8:00 - 8:30,green
17031061200,8:30 - 9:00,green
17031061200,9:00 - 9:30,green
17031061200,9:30 - 10:00,green
17031061500,10:00 - 10:30,green
17031061500,6:00 - 6:30,green
17031061500,6:30 - 7:00,green
17031061500,7:00 - 7:30,green
17031061500,7:30 - 8:00,green
17031061500,8:00 - 8:30,green
17031061500,8:30 - 9:00,green
17031061500,9:00 - 9:30,green
